dataset	taxaID	locus	gene	essentiality
108	83333	rrnG	rrnG	NE
108	83333	rrnH	rrnH	NE
108	83333	rrrD	rrrD	NE
108	83333	rrrQ	rrrQ	NE
108	83333	rrsA	rrsA	NE
108	83333	rrsB	rrsB	NE
108	83333	rrsC	rrsC	NE
108	83333	rrsD	rrsD	NE
108	83333	rrsE	rrsE	NE
108	83333	rrsG	rrsG	NE
108	83333	rrsH	rrsH	NE
108	83333	rsd	rsd	NE
108	83333	rseA	rseA	NE
108	83333	rseB	rseB	NE
108	83333	rseC	rseC	NE
108	83333	rseP	rseP	E
108	83333	rseX	rseX	NE
108	83333	rsfS	rsfS	NE
108	83333	rsgA	rsgA	C
108	83333	rsmA	rsmA	NE
108	83333	rsmB	rsmB	NE
108	83333	rsmC	rsmC	NE
108	83333	rsmD	rsmD	NE
108	83333	rsmE	rsmE	NE
108	83333	rsmF	rsmF	NE
108	83333	rsmG	rsmG	NE
108	83333	rsmH	rsmH	NE
108	83333	rsmI	rsmI	NE
108	83333	rsmJ	rsmJ	NE
108	83333	rspA	rspA	NE
108	83333	rspB	rspB	NE
108	83333	rssA	rssA	NE
108	83333	rssB	rssB	NE
108	83333	rstA	rstA	NE
108	83333	rstB	rstB	NE
108	83333	rsuA	rsuA	NE
108	83333	rsxA	rsxA	NE
108	83333	rsxB	rsxB	NE
108	83333	rsxC	rsxC	NE
108	83333	rsxD	rsxD	NE
108	83333	rsxE	rsxE	NE
108	83333	rsxG	rsxG	NE
108	83333	rtcA	rtcA	NE
108	83333	rtcB	rtcB	NE
108	83333	rtcR	rtcR	NE
108	83333	rtn	rtn	NE
108	83333	rttR	rttR	NE
108	83333	rusA	rusA	NE
108	83333	rutA	rutA	NE
108	83333	rutB	rutB	NE
108	83333	rutC	rutC	NE
108	83333	rutD	rutD	NE
108	83333	rutE	rutE	NE
108	83333	rutF	rutF	NE
108	83333	rutG	rutG	NE
108	83333	rutR	rutR	NE
108	83333	ruvA	ruvA	NE
108	83333	ruvB	ruvB	NE
108	83333	ruvC	ruvC	NE
108	83333	rybB	rybB	NE
108	83333	rydB	rydB	NE
108	83333	rydC	rydC	NE
108	83333	ryeA	ryeA	NE
108	83333	ryeB	ryeB	NE
108	83333	ryfA	ryfA	NE
108	83333	ryfD	ryfD	NE
108	83333	ryhB	ryhB	NE
108	83333	ryjA	ryjA	NE
108	83333	ryjB	ryjB	NE
108	83333	rzoD	rzoD	NE
108	83333	rzoQ	rzoQ	NE
108	83333	rzoR	rzoR	NE
108	83333	rzpD	rzpD	NE
108	83333	rzpQ	rzpQ	NE
108	83333	rzpR	rzpR	NE
108	83333	sad	sad	NE
108	83333	safA	safA	NE
108	83333	sanA	sanA	NE
108	83333	sapA	sapA	NE
108	83333	sapB	sapB	NE
108	83333	sapC	sapC	NE
108	83333	sapD	sapD	NE
108	83333	sapF	sapF	NE
108	83333	sbaA	sbaA	C
108	83333	sbcB	sbcB	NE
108	83333	sbcC	sbcC	NE
108	83333	sbcD	sbcD	NE
108	83333	sbmA	sbmA	NE
108	83333	sbmC	sbmC	NE
108	83333	sbp	sbp	NE
108	83333	scpA	scpA	NE
108	83333	scpB	scpB	NE
108	83333	scpC	scpC	NE
108	83333	sdaA	sdaA	NE
108	83333	sdaB	sdaB	NE
108	83333	sdaC	sdaC	NE
108	83333	sdhA	sdhA	NE
108	83333	sdhB	sdhB	NE
108	83333	sdhC	sdhC	NE
108	83333	sdhD	sdhD	NE
108	83333	sdiA	sdiA	NE
108	83333	sds	sds	NE
108	83333	secA	secA	E
108	83333	secB	secB	NE
108	83333	secD	secD	E
108	83333	secE	secE	E
108	83333	secF	secF	E
108	83333	secG	secG	NE
108	83333	secM	secM	E
108	83333	secY	secY	C
108	83333	selA	selA	NE
108	83333	selB	selB	NE
108	83333	selC	selC	NE
108	83333	selD	selD	NE
108	83333	selU	selU	NE
108	83333	semA	semA	NE
108	83333	seqA	seqA	NE
108	83333	serA	serA	NE
108	83333	serB	serB	NE
108	83333	serC	serC	NE
108	83333	serR	serR	NE
108	83333	serS	serS	E
108	83333	serT	serT	E
108	83333	serU	serU	NE
108	83333	serV	serV	E
108	83333	serW	serW	NE
108	83333	serX	serX	NE
108	83333	setA	setA	NE
108	83333	setB	setB	NE
108	83333	setC	setC	NE
108	83333	sfiC	sfiC	NE
108	83333	sfmA	sfmA	NE
108	83333	sfmC	sfmC	NE
108	83333	sfmD	sfmD	NE
108	83333	sfmF	sfmF	NE
108	83333	sfmH	sfmH	NE
108	83333	sfsA	sfsA	NE
108	83333	sfsB	sfsB	NE
108	83333	sgcA	sgcA	NE
108	83333	sgcB	sgcB	NE
108	83333	sgcC	sgcC	NE
108	83333	sgcE	sgcE	NE
108	83333	sgcQ	sgcQ	NE
108	83333	sgcR	sgcR	NE
108	83333	sgcX	sgcX	NE
108	83333	sgrR	sgrR	NE
108	83333	sgrS	sgrS	NE
108	83333	sgrT	sgrT	NE
108	83333	shiA	shiA	NE
108	83333	shoB	shoB	NE
108	83333	sibA	sibA	NE
108	83333	sibB	sibB	NE
108	83333	sibD	sibD	NE
108	83333	sibE	sibE	NE
108	83333	sieB	sieB	NE
108	83333	sipC	sipC	NE
108	83333	sipD	sipD	NE
108	83333	sir	sir	NE
108	83333	sixA	sixA	NE
108	83333	skp	skp	C
108	83333	slmA	slmA	NE
108	83333	sloB	sloB	NE
108	83333	slp	slp	NE
108	83333	slt	slt	NE
108	83333	slyA	slyA	NE
108	83333	slyB	slyB	NE
108	83333	slyD	slyD	NE
108	83333	slyX	slyX	NE
108	83333	smf	smf	NE
108	83333	smg	smg	NE
108	83333	smpB	smpB	NE
108	83333	smrA	smrA	NE
108	83333	smrB	smrB	NE
108	83333	smtA	smtA	NE
108	83333	sodA	sodA	NE
108	83333	sodB	sodB	NE
108	83333	sodC	sodC	NE
108	83333	sohB	sohB	NE
108	83333	sokA	sokA	NE
108	83333	sokB	sokB	NE
108	83333	sokC	sokC	NE
108	83333	sokE	sokE	NE
108	83333	sokX	sokX	NE
108	83333	solA	solA	NE
108	83333	soxR	soxR	NE
108	83333	soxS	soxS	NE
108	83333	speA	speA	NE
108	83333	speB	speB	NE
108	83333	speC	speC	NE
108	83333	speD	speD	NE
108	83333	speE	speE	NE
108	83333	speF	speF	NE
108	83333	speG	speG	NE
108	83333	spf	spf	NE
108	83333	spoT	spoT	E
108	83333	sppA	sppA	NE
108	83333	spr	spr	C
108	83333	spy	spy	NE
108	83333	sra	sra	NE
108	83333	srlA	srlA	NE
108	83333	srlB	srlB	NE
108	83333	srlD	srlD	NE
108	83333	srlE	srlE	NE
108	83333	srlR	srlR	NE
108	83333	srmB	srmB	NE
108	83333	srnA	srnA	NE
108	83333	sroH	sroH	NE
108	83333	ssaE	ssaE	NE
108	83333	ssaG	ssaG	NE
108	83333	ssaH	ssaH	NE
108	83333	ssb	ssb	E
108	83333	sseA	sseA	NE
108	83333	sseB	sseB	NE
108	83333	ssnA	ssnA	NE
108	83333	sspA	sspA	NE
108	83333	sspB	sspB	NE
108	83333	ssrA	ssrA	NE
108	83333	ssrS	ssrS	NE
108	83333	sstT	sstT	NE
108	83333	ssuA	ssuA	NE
108	83333	ssuB	ssuB	NE
108	83333	ssuC	ssuC	NE
108	83333	ssuD	ssuD	NE
108	83333	ssuE	ssuE	NE
108	83333	ssyA	ssyA	C
108	83333	ssyD	ssyD	NE
108	83333	stfE	stfE	NE
108	83333	stfP	stfP	NE
108	83333	stfQ	stfQ	NE
108	83333	stfR	stfR	NE
108	83333	stfZ	stfZ	NE
108	83333	sthA	sthA	NE
108	83333	stkA	stkA	NE
108	83333	stkB	stkB	NE
108	83333	stkC	stkC	NE
108	83333	stkD	stkD	NE
108	83333	stpA	stpA	NE
108	83333	strC	strC	NE
108	83333	strM	strM	NE
108	83333	stsA	stsA	NE
108	83333	sucA	sucA	NE
108	83333	sucB	sucB	NE
108	83333	sucC	sucC	NE
108	83333	sucD	sucD	NE
108	83333	sufA	sufA	NE
108	83333	sufB	sufB	NE
108	83333	sufC	sufC	NE
108	83333	sufD	sufD	NE
108	83333	sufE	sufE	NE
108	83333	sufS	sufS	NE
108	83333	sugE	sugE	NE
108	83333	suhA	suhA	NE
108	83333	suhB	suhB	E
108	83333	sulA	sulA	NE
108	83333	supQ	supQ	NE
108	83333	surA	surA	NE
108	83333	surE	surE	NE
108	83333	sxy	sxy	NE
108	83333	syd	syd	NE
108	83333	symE	symE	NE
108	83333	symR	symR	NE
108	83333	tabA	tabA	NE
108	83333	tabC	tabC	C
108	83333	tadA	tadA	NE
108	83333	tag	tag	NE
108	83333	talA	talA	NE
108	83333	talB	talB	NE
108	83333	tam	tam	NE
108	83333	tamA	tamA	NE
108	83333	tamB	tamB	NE
108	83333	tanA	tanA	NE
108	83333	tanB	tanB	NE
108	83333	tap	tap	NE
108	83333	tar	tar	NE
108	83333	tas	tas	NE
108	83333	tatA	tatA	NE
108	83333	tatB	tatB	NE
108	83333	tatC	tatC	NE
108	83333	tatD	tatD	NE
108	83333	tatE	tatE	NE
108	83333	tauA	tauA	NE
108	83333	tauB	tauB	NE
108	83333	tauC	tauC	NE
108	83333	tauD	tauD	NE
108	83333	tdcA	tdcA	NE
108	83333	tdcB	tdcB	NE
108	83333	tdcC	tdcC	NE
108	83333	tdcD	tdcD	NE
108	83333	tdcE	tdcE	NE
108	83333	tdcF	tdcF	NE
108	83333	tdcG	tdcG	NE
108	83333	tdcR	tdcR	NE
108	83333	tdh	tdh	NE
108	83333	tdi	tdi	NE
108	83333	tdk	tdk	NE
108	83333	tehA	tehA	NE
108	83333	tehB	tehB	NE
108	83333	terC	terC	NE
108	83333	tesA	tesA	NE
108	83333	tesB	tesB	NE
108	83333	tfaD	tfaD	NE
108	83333	tfaE	tfaE	NE
108	83333	tfaP	tfaP	NE
108	83333	tfaQ	tfaQ	NE
108	83333	tfaR	tfaR	NE
108	83333	tfaS	tfaS	NE
108	83333	tfaX	tfaX	NE
108	83333	tff	tff	NE
108	83333	tgt	tgt	NE
108	83333	thdA	thdA	NE
108	83333	thdC	thdC	NE
108	83333	thdD	thdD	NE
108	83333	thiA	thiA	NE
108	83333	thiB	thiB	NE
108	83333	thiC	thiC	NE
108	83333	thiD	thiD	NE
108	83333	thiE	thiE	NE
108	83333	thiF	thiF	NE
108	83333	thiG	thiG	NE
108	83333	thiH	thiH	NE
108	83333	thiI	thiI	NE
108	83333	thiK	thiK	NE
108	83333	thiL	thiL	E
108	83333	thiM	thiM	NE
108	83333	thiP	thiP	NE
108	83333	thiQ	thiQ	NE
108	83333	thiS	thiS	NE
108	83333	thrA	thrA	NE
108	83333	thrB	thrB	NE
108	83333	thrC	thrC	NE
108	83333	thrL	thrL	NE
108	83333	thrS	thrS	E
108	83333	thrT	thrT	NE
108	83333	thrU	thrU	E
108	83333	thrV	thrV	NE
108	83333	thrW	thrW	NE
108	83333	thyA	thyA	NE
108	83333	tig	tig	NE
108	83333	tilS	tilS	E
108	83333	tisB	tisB	NE
108	83333	tktA	tktA	NE
108	83333	tktB	tktB	NE
108	83333	tldD	tldD	NE
108	83333	tlnA	tlnA	NE
108	83333	tmcA	tmcA	NE
108	83333	tmk	tmk	E
108	83333	tnaA	tnaA	NE
108	83333	tnaB	tnaB	NE
108	83333	tnaC	tnaC	NE
108	83333	tnm	tnm	NE
108	83333	tolA	tolA	NE
108	83333	tolB	tolB	NE
108	83333	tolC	tolC	NE
108	83333	tolD	tolD	NE
108	83333	tolE	tolE	NE
108	83333	tolI	tolI	NE
108	83333	tolJ	tolJ	NE
108	83333	tolM	tolM	NE
108	83333	tolQ	tolQ	NE
108	83333	tolR	tolR	NE
108	83333	tomB	tomB	NE
108	83333	tonB	tonB	NE
108	83333	topA	topA	E
108	83333	topB	topB	NE
108	83333	torA	torA	NE
108	83333	torC	torC	NE
108	83333	torD	torD	NE
108	83333	torI	torI	NE
108	83333	torR	torR	NE
108	83333	torS	torS	NE
108	83333	torT	torT	NE
108	83333	torY	torY	NE
108	83333	torZ	torZ	NE
108	83333	tpiA	tpiA	NE
108	83333	tpr	tpr	NE
108	83333	tpx	tpx	NE
108	83333	tqsA	tqsA	NE
108	83333	treA	treA	NE
108	83333	treB	treB	NE
108	83333	treC	treC	NE
108	83333	treF	treF	NE
108	83333	treR	treR	NE
108	83333	trg	trg	NE
108	83333	trkA	trkA	NE
108	83333	trkG	trkG	NE
108	83333	trkH	trkH	NE
108	83333	trmA	trmA	NE
108	83333	trmB	trmB	NE
108	83333	trmC	trmC	NE
108	83333	trmD	trmD	E
108	83333	trmF	trmF	NE
108	83333	trmH	trmH	NE
108	83333	trmI	trmI	NE
108	83333	trmJ	trmJ	NE
108	83333	trmL	trmL	NE
108	83333	trnA	trnA	NE
108	83333	trpA	trpA	NE
108	83333	trpB	trpB	NE
108	83333	trpC	trpC	NE
108	83333	trpD	trpD	NE
108	83333	trpE	trpE	NE
108	83333	trpL	trpL	NE
108	83333	trpR	trpR	NE
108	83333	trpS	trpS	E
108	83333	trpT	trpT	E
108	83333	truA	truA	NE
108	83333	truB	truB	NE
108	83333	truC	truC	NE
108	83333	truD	truD	NE
108	83333	trxA	trxA	NE
108	83333	trxB	trxB	NE
108	83333	trxC	trxC	NE
108	83333	tsaA	tsaA	NE
108	83333	tsaB	tsaB	E
108	83333	tsaC	tsaC	E
108	83333	tsaD	tsaD	E
108	83333	tsaE	tsaE	E
108	83333	tsf	tsf	E
108	83333	tsgA	tsgA	NE
108	83333	tsmA	tsmA	NE
108	83333	tsr	tsr	NE
108	83333	tsx	tsx	NE
108	83333	ttcA	ttcA	NE
108	83333	ttcC	ttcC	NE
108	83333	ttdA	ttdA	NE
108	83333	ttdB	ttdB	NE
108	83333	ttdR	ttdR	NE
108	83333	ttdT	ttdT	NE
108	83333	tufA	tufA	NE
108	83333	tufB	tufB	NE
108	83333	tus	tus	NE
108	83333	tusA	tusA	NE
108	83333	tusB	tusB	NE
108	83333	tusC	tusC	NE
108	83333	tusD	tusD	NE
108	83333	tusE	tusE	NE
108	83333	tynA	tynA	NE
108	83333	typA	typA	NE
108	83333	tyrA	tyrA	NE
108	83333	tyrB	tyrB	NE
108	83333	tyrP	tyrP	NE
108	83333	tyrR	tyrR	NE
108	83333	tyrS	tyrS	E
108	83333	tyrT	tyrT	NE
108	83333	tyrU	tyrU	NE
108	83333	tyrV	tyrV	NE
108	83333	uacT	uacT	NE
108	83333	ubiA	ubiA	E
108	83333	ubiB	ubiB	NE
108	83333	ubiC	ubiC	NE
108	83333	ubiD	ubiD	NE
108	83333	ubiE	ubiE	NE
108	83333	ubiF	ubiF	NE
108	83333	ubiG	ubiG	NE
108	83333	ubiH	ubiH	NE
108	83333	ubiX	ubiX	NE
108	83333	ucpA	ucpA	NE
108	83333	udk	udk	NE
108	83333	udp	udp	NE
108	83333	ugd	ugd	NE
108	83333	ugpA	ugpA	NE
108	83333	ugpB	ugpB	NE
108	83333	ugpC	ugpC	NE
108	83333	ugpE	ugpE	NE
108	83333	ugpQ	ugpQ	NE
108	83333	uhpA	uhpA	NE
108	83333	uhpB	uhpB	NE
108	83333	uhpC	uhpC	NE
108	83333	uhpT	uhpT	NE
108	83333	uidA	uidA	NE
108	83333	uidB	uidB	NE
108	83333	uidC	uidC	NE
108	83333	uidR	uidR	NE
108	83333	ulaA	ulaA	NE
108	83333	ulaB	ulaB	NE
108	83333	ulaC	ulaC	NE
108	83333	ulaD	ulaD	NE
108	83333	ulaE	ulaE	NE
108	83333	ulaF	ulaF	NE
108	83333	ulaG	ulaG	NE
108	83333	ulaR	ulaR	NE
108	83333	umuC	umuC	NE
108	83333	umuD	umuD	NE
108	83333	ung	ung	NE
108	83333	uof	uof	NE
108	83333	upp	upp	NE
108	83333	uraA	uraA	NE
108	83333	uro	uro	NE
108	83333	usg	usg	C
108	83333	ushA	ushA	NE
108	83333	uspA	uspA	NE
108	83333	uspB	uspB	NE
108	83333	uspC	uspC	NE
108	83333	uspD	uspD	NE
108	83333	uspE	uspE	NE
108	83333	uspF	uspF	NE
108	83333	uspG	uspG	NE
108	83333	uup	uup	NE
108	83333	uvh	uvh	NE
108	83333	uvrA	uvrA	NE
108	83333	uvrB	uvrB	NE
108	83333	uvrC	uvrC	NE
108	83333	uvrD	uvrD	NE
108	83333	uvrY	uvrY	NE
108	83333	uvs	uvs	NE
108	83333	uxaA	uxaA	NE
108	83333	uxaB	uxaB	NE
108	83333	uxaC	uxaC	NE
108	83333	uxuA	uxuA	NE
108	83333	uxuB	uxuB	NE
108	83333	uxuR	uxuR	NE
108	83333	valS	valS	E
108	83333	valT	valT	NE
108	83333	valU	valU	NE
108	83333	valV	valV	NE
108	83333	valW	valW	NE
108	83333	valX	valX	NE
108	83333	valY	valY	NE
108	83333	valZ	valZ	NE
108	83333	ves	ves	NE
108	83333	viaA	viaA	NE
108	83333	visC	visC	NE
108	83333	vsr	vsr	NE
108	83333	waaA	waaA	E
108	83333	waaB	waaB	NE
108	83333	waaC	waaC	NE
108	83333	waaF	waaF	NE
108	83333	waaG	waaG	NE
108	83333	waaJ	waaJ	NE
108	83333	waaL	waaL	NE
108	83333	waaM	waaM	NE
108	83333	waaN	waaN	NE
108	83333	waaP	waaP	NE
108	83333	waaQ	waaQ	NE
108	83333	waaR	waaR	NE
108	83333	waaS	waaS	NE
108	83333	waaU	waaU	NE
108	83333	waaY	waaY	NE
108	83333	waaZ	waaZ	NE
108	83333	wbbH	wbbH	NE
108	83333	wbbI	wbbI	NE
108	83333	wbbJ	wbbJ	NE
108	83333	wbbK	wbbK	NE
108	83333	wbbL	wbbL	NE
108	83333	wcaA	wcaA	NE
108	83333	wcaB	wcaB	NE
108	83333	wcaC	wcaC	NE
108	83333	wcaD	wcaD	NE
108	83333	wcaE	wcaE	NE
108	83333	wcaF	wcaF	NE
108	83333	wcaG	wcaG	NE
108	83333	wcaH	wcaH	NE
108	83333	wcaI	wcaI	NE
108	83333	wcaJ	wcaJ	NE
108	83333	wcaK	wcaK	NE
108	83333	wcaL	wcaL	NE
108	83333	wcaM	wcaM	NE
108	83333	wcaN	wcaN	NE
108	83333	wecA	wecA	NE
108	83333	wecB	wecB	NE
108	83333	wecC	wecC	NE
108	83333	wecD	wecD	NE
108	83333	wecE	wecE	NE
108	83333	wecF	wecF	NE
108	83333	wecG	wecG	NE
108	83333	wecH	wecH	NE
108	83333	wrbA	wrbA	NE
108	83333	wza	wza	NE
108	83333	wzb	wzb	NE
108	83333	wzc	wzc	NE
108	83333	wzxB	wzxB	NE
108	83333	wzxC	wzxC	NE
108	83333	wzxE	wzxE	NE
108	83333	wzyE	wzyE	NE
108	83333	wzzB	wzzB	NE
108	83333	wzzE	wzzE	NE
108	83333	xanP	xanP	NE
108	83333	xanQ	xanQ	NE
108	83333	xapA	xapA	NE
108	83333	xapB	xapB	NE
108	83333	xapR	xapR	NE
108	83333	xdhA	xdhA	NE
108	83333	xdhB	xdhB	NE
108	83333	xdhC	xdhC	NE
108	83333	xdhD	xdhD	NE
108	83333	xerC	xerC	NE
108	83333	xerD	xerD	NE
108	83333	xisD	xisD	NE
108	83333	xisE	xisE	NE
108	83333	xseA	xseA	NE
108	83333	xseB	xseB	NE
108	83333	xthA	xthA	NE
108	83333	xylA	xylA	NE
108	83333	xylB	xylB	NE
108	83333	xylE	xylE	NE
108	83333	xylF	xylF	NE
108	83333	xylG	xylG	NE
108	83333	xylH	xylH	NE
108	83333	xylR	xylR	NE
108	83333	yaaA	yaaA	NE
108	83333	yaaH	yaaH	NE
108	83333	yaaI	yaaI	NE
108	83333	yaaJ	yaaJ	NE
108	83333	yaaU	yaaU	NE
108	83333	yaaW	yaaW	NE
108	83333	yaaX	yaaX	NE
108	83333	yaaY	yaaY	NE
108	83333	yabI	yabI	NE
108	83333	yabP	yabP	NE
108	83333	yacC	yacC	NE
108	83333	yacG	yacG	NE
108	83333	yacH	yacH	NE
108	83333	yacL	yacL	NE
108	83333	yadC	yadC	NE
108	83333	yadD	yadD	NE
108	83333	yadE	yadE	NE
108	83333	yadG	yadG	NE
108	83333	yadH	yadH	NE
108	83333	yadI	yadI	NE
108	83333	yadK	yadK	NE
108	83333	yadL	yadL	NE
108	83333	yadM	yadM	NE
108	83333	yadN	yadN	NE
108	83333	yadS	yadS	NE
108	83333	yadV	yadV	NE
108	83333	yaeF	yaeF	NE
108	83333	yaeH	yaeH	NE
108	83333	yaeI	yaeI	NE
108	83333	yaeP	yaeP	NE
108	83333	yaeQ	yaeQ	NE
108	83333	yaeR	yaeR	NE
108	83333	yafC	yafC	NE
108	83333	yafD	yafD	NE
108	83333	yafE	yafE	NE
108	83333	yafF	yafF	NE
108	83333	yafJ	yafJ	NE
108	83333	yafK	yafK	NE
108	83333	yafL	yafL	NE
108	83333	yafN	yafN	NE
108	83333	yafO	yafO	NE
108	83333	yafP	yafP	NE
108	83333	yafQ	yafQ	NE
108	83333	yafS	yafS	NE
108	83333	yafT	yafT	NE
108	83333	yafU	yafU	NE
108	83333	yafV	yafV	NE
108	83333	yafW	yafW	NE
108	83333	yafX	yafX	NE
108	83333	yafY	yafY	NE
108	83333	yafZ	yafZ	NE
108	83333	yagA	yagA	NE
108	83333	yagB	yagB	NE
108	83333	yagE	yagE	NE
108	83333	yagF	yagF	NE
108	83333	yagG	yagG	NE
108	83333	yagH	yagH	NE
108	83333	yagI	yagI	NE
108	83333	yagJ	yagJ	NE
108	83333	yagK	yagK	NE
108	83333	yagL	yagL	NE
108	83333	yagM	yagM	NE
108	83333	yagN	yagN	NE
108	83333	yagP	yagP	NE
108	83333	yagU	yagU	NE
108	83333	yahA	yahA	NE
108	83333	yahB	yahB	NE
108	83333	yahC	yahC	NE
108	83333	yahD	yahD	NE
108	83333	yahE	yahE	NE
108	83333	yahF	yahF	NE
108	83333	yahG	yahG	NE
108	83333	yahI	yahI	NE
108	83333	yahJ	yahJ	NE
108	83333	yahK	yahK	NE
108	83333	yahL	yahL	NE
108	83333	yahM	yahM	NE
108	83333	yahN	yahN	NE
108	83333	yahO	yahO	NE
108	83333	yaiA	yaiA	NE
108	83333	yaiC	yaiC	NE
108	83333	yaiE	yaiE	NE
108	83333	yaiI	yaiI	NE
108	83333	yaiL	yaiL	NE
108	83333	yaiO	yaiO	NE
108	83333	yaiP	yaiP	NE
108	83333	yaiS	yaiS	NE
108	83333	yaiT	yaiT	NE
108	83333	yaiV	yaiV	NE
108	83333	yaiW	yaiW	NE
108	83333	yaiX	yaiX	NE
108	83333	yaiY	yaiY	NE
108	83333	yaiZ	yaiZ	NE
108	83333	yajC	yajC	NE
108	83333	yajD	yajD	NE
108	83333	yajG	yajG	NE
108	83333	yajI	yajI	NE
108	83333	yajL	yajL	NE
108	83333	yajO	yajO	NE
108	83333	yajQ	yajQ	NE
108	83333	yajR	yajR	NE
108	83333	ybaA	ybaA	NE
108	83333	ybaB	ybaB	NE
108	83333	ybaE	ybaE	C
108	83333	ybaK	ybaK	NE
108	83333	ybaL	ybaL	NE
108	83333	ybaM	ybaM	NE
108	83333	ybaN	ybaN	NE
108	83333	ybaO	ybaO	NE
108	83333	ybaP	ybaP	NE
108	83333	ybaQ	ybaQ	NE
108	83333	ybaT	ybaT	NE
108	83333	ybaV	ybaV	NE
108	83333	ybaY	ybaY	NE
108	83333	ybaZ	ybaZ	NE
108	83333	ybbA	ybbA	NE
108	83333	ybbC	ybbC	NE
108	83333	ybbD	ybbD	NE
108	83333	ybbJ	ybbJ	NE
108	83333	ybbL	ybbL	NE
108	83333	ybbM	ybbM	NE
108	83333	ybbN	ybbN	NE
108	83333	ybbO	ybbO	NE
108	83333	ybbP	ybbP	NE
108	83333	ybbW	ybbW	NE
108	83333	ybbY	ybbY	NE
108	83333	ybcF	ybcF	NE
108	83333	ybcH	ybcH	NE
108	83333	ybcI	ybcI	NE
108	83333	ybcJ	ybcJ	NE
108	83333	ybcK	ybcK	NE
108	83333	ybcL	ybcL	NE
108	83333	ybcM	ybcM	NE
108	83333	ybcN	ybcN	NE
108	83333	ybcO	ybcO	NE
108	83333	ybcV	ybcV	NE
108	83333	ybcW	ybcW	NE
108	83333	ybcY	ybcY	NE
108	83333	ybdD	ybdD	NE
108	83333	ybdF	ybdF	NE
108	83333	ybdG	ybdG	NE
108	83333	ybdH	ybdH	NE
108	83333	ybdJ	ybdJ	NE
108	83333	ybdK	ybdK	NE
108	83333	ybdL	ybdL	NE
108	83333	ybdM	ybdM	NE
108	83333	ybdN	ybdN	NE
108	83333	ybdO	ybdO	NE
108	83333	ybdR	ybdR	NE
108	83333	ybdZ	ybdZ	NE
108	83333	ybeD	ybeD	NE
108	83333	ybeF	ybeF	NE
108	83333	ybeL	ybeL	NE
108	83333	ybeM	ybeM	NE
108	83333	ybeQ	ybeQ	NE
108	83333	ybeR	ybeR	NE
108	83333	ybeT	ybeT	NE
108	83333	ybeU	ybeU	NE
108	83333	ybeX	ybeX	NE
108	83333	ybeY	ybeY	NE
108	83333	ybeZ	ybeZ	NE
108	83333	ybfA	ybfA	NE
108	83333	ybfB	ybfB	NE
108	83333	ybfC	ybfC	NE
108	83333	ybfD	ybfD	NE
108	83333	ybfE	ybfE	NE
108	83333	ybfF	ybfF	NE
108	83333	ybfG	ybfG	NE
108	83333	ybfI	ybfI	NE
108	83333	ybfK	ybfK	NE
108	83333	ybfL	ybfL	NE
108	83333	ybfO	ybfO	NE
108	83333	ybfP	ybfP	NE
108	83333	ybfQ	ybfQ	NE
108	83333	ybgA	ybgA	NE
108	83333	ybgC	ybgC	NE
108	83333	ybgD	ybgD	NE
108	83333	ybgE	ybgE	NE
108	83333	ybgF	ybgF	NE
108	83333	ybgI	ybgI	NE
108	83333	ybgJ	ybgJ	NE
108	83333	ybgK	ybgK	NE
108	83333	ybgL	ybgL	NE
108	83333	ybgO	ybgO	NE
108	83333	ybgP	ybgP	NE
108	83333	ybgQ	ybgQ	NE
108	83333	ybgS	ybgS	NE
108	83333	ybgT	ybgT	NE
108	83333	ybhA	ybhA	NE
108	83333	ybhB	ybhB	NE
108	83333	ybhC	ybhC	NE
108	83333	ybhD	ybhD	NE
108	83333	ybhF	ybhF	NE
108	83333	ybhG	ybhG	NE
108	83333	ybhH	ybhH	NE
108	83333	ybhI	ybhI	NE
108	83333	ybhJ	ybhJ	NE
108	83333	ybhK	ybhK	NE
108	83333	ybhL	ybhL	NE
108	83333	ybhM	ybhM	NE
108	83333	ybhN	ybhN	NE
108	83333	ybhP	ybhP	NE
108	83333	ybhQ	ybhQ	NE
108	83333	ybhR	ybhR	NE
108	83333	ybhS	ybhS	NE
108	83333	ybiA	ybiA	NE
108	83333	ybiB	ybiB	NE
108	83333	ybiC	ybiC	NE
108	83333	ybiH	ybiH	NE
108	83333	ybiI	ybiI	NE
108	83333	ybiJ	ybiJ	NE
108	83333	ybiO	ybiO	NE
108	83333	ybiP	ybiP	NE
108	83333	ybiR	ybiR	NE
108	83333	ybiS	ybiS	NE
108	83333	ybiT	ybiT	NE
108	83333	ybiU	ybiU	NE
108	83333	ybiV	ybiV	NE
108	83333	ybiW	ybiW	NE
108	83333	ybiX	ybiX	NE
108	83333	ybiY	ybiY	NE
108	83333	ybjC	ybjC	NE
108	83333	ybjD	ybjD	NE
108	83333	ybjE	ybjE	NE
108	83333	ybjG	ybjG	NE
108	83333	ybjH	ybjH	NE
108	83333	ybjI	ybjI	NE
108	83333	ybjJ	ybjJ	NE
108	83333	ybjK	ybjK	NE
108	83333	ybjL	ybjL	NE
108	83333	ybjM	ybjM	NE
108	83333	ybjN	ybjN	NE
108	83333	ybjO	ybjO	NE
108	83333	ybjP	ybjP	NE
108	83333	ybjQ	ybjQ	NE
108	83333	ybjS	ybjS	NE
108	83333	ybjT	ybjT	NE
108	83333	ybjX	ybjX	NE
